rank,name,birthyear,begin,female,education,edu,edu_year,nation,eth_han,birth_prov,birth_city,purge,fwhr1,mouth_width,nose_width,nose_length,nwhr,eyebrow_position,foreheadr,lip_thickness,eyesize,chin_length,chin_width,flength,gdp,connections,attractiveness,competence,aggressiveness,trustworthiness,latitude,longitude,weighted_avg_gdp_growth_rate,weighted_avg_gdp,weighted_avg_fiscal_growth_rate,weighted_avg_fiscal_revenue,avg_gdp_growth_rate_t_plus_2,avg_fiscal_growth_rate_t_plus_2
2,刘海生,1947/5/1,2002/4/1,0,高中,1,12,汉族,1,黑龙江省,牡丹江市,0,2.252705567,0.293291886,0.15929469,0.272426314,0.584725783,0.129756624,0.261527821,0.078363917,0.093570687,0.204408087,-0.372921054,0.349686799,0.063442881,0,2.998848518,3.131054401,2.87549003,2.947713693,44.635006,130.013384,0.149067932,96.2714575,,,0.202600137,
2,刘满仓,1955/10/1,2012/7/1,0,本科,1,16,汉族,1,河南省,南阳市,0,2.291693555,0.265554536,0.142130319,0.262387151,0.541681704,0.137812111,0.245925265,0.083343149,0.085050915,0.191731558,-0.354891199,0.331116481,-0.007504454,0,2.64730835,2.902243853,2.789840817,3.048809648,33.0010496,112.5292693,0.177764482,54.71747908,0.219169111,2026.148333,0.358843801,0.407135451
2,刘立军,1953/5/1,2007/4/1,0,本科,1,16,汉族,1,甘肃省,白银市,0,2.358472468,0.301202414,0.164407056,0.266126649,0.617777501,0.140848601,0.269926641,0.082435999,0.104376226,0.185899946,-0.38153718,0.353085298,-0.007363093,0,2.650961876,3.103397051,2.778398911,3.14474535,36.5451563,104.1355419,0.151391756,8.324203333,0.158470474,445.94,,
2,危朝安,1955/10/1,2011/11/1,0,硕士,2,18,汉族,1,江西省,抚州市,0,2.235408211,0.295528015,0.159228859,0.257870554,0.617475926,0.097858078,0.250936992,0.087520735,0.093409586,0.191715697,-0.381628156,0.356226158,-0.016273016,0,2.778229952,2.953894138,3.004346371,2.926612437,27.9511188,116.3530413,0.103819381,21.5145025,,,,
2,吴天君,1957/12/1,2011/10/1,0,本科,1,16,汉族,1,河南省,濮阳市,1,2.428218144,0.284366107,0.155687077,0.265789643,0.585752987,0.13166491,0.263922806,0.099436692,0.102983212,0.179752859,-0.387739883,0.340814306,0.006841757,9.419178082,2.945168813,3.050517718,2.809342384,2.998364607,35.7631348,115.0234071,0.150523953,264.2811472,0.215011603,28611.29573,0.332268665,0.466348998
2,吴忠琼,1964/9/1,2020/7/1,1,硕士,2,18,汉族,1,湖北省,武汉市,0,2.058876127,0.272083886,0.138075401,0.276742121,0.498931641,0.129998197,0.260644695,0.082347526,0.089428842,0.186226429,-0.366571583,0.359859517,-0.081360798,4.871232877,2.773590803,3.000465214,2.562903583,3.125916958,30.5951051,114.2999353,-0.05548803,244.87139,-0.113363468,24343.14163,-0.109121662,-0.194841843
2,吴显国,1956/8/1,2006/11/1,0,高中,1,12,汉族,1,河北省,廊坊市,1,2.337033646,0.275577976,0.149432806,0.272954988,0.54746318,0.132976105,0.269959888,0.083845773,0.093890655,0.198611814,-0.376820814,0.343805593,-0.017658623,3.671232877,2.716354191,3.043613851,2.864434063,3.123492897,39.5367834,116.6778337,0.145021055,130.6701851,0.193003233,6678.419474,0.332055424,0.445995253
2,吴永文,1952/6/1,2007/6/1,0,硕士,2,18,汉族,1,湖北省,荆门市,1,2.432678121,0.298971543,0.165762347,0.26823398,0.617976688,0.115434389,0.256734509,0.080163403,0.104834403,0.183588181,-0.394804465,0.359479402,-0.025630797,0,2.834932995,2.940221119,2.616384792,3.317968273,31.0375248,112.1937979,0.182060864,25.840372,0.3161941,748.675,0.400119172,0.655142543
2,吴汉圣,1963/4/1,2016/4/1,0,本科,1,16,汉族,1,山东省,潍坊市,0,2.088094017,0.263938973,0.147762189,0.272913394,0.5414252,0.125266075,0.244874638,0.078018925,0.08130297,0.18596436,-0.349087724,0.360016975,-0.137657469,0,2.872491121,2.996799469,2.630345941,3.033436179,36.7071591,119.1557441,-0.128540789,140.53597,-0.17015856,12320.35,-0.252142918,-0.344075306
2,吴翠云,1958/9/1,2015/6/1,1,高中,1,12,汉族,1,山东省,淄博市,0,2.314379174,0.32031596,0.162964276,0.28128786,0.579350547,0.117639372,0.236885381,0.083886523,0.099142936,0.181069875,-0.389917323,0.360021138,-0.006895011,9.416438356,2.965661685,3.376446565,2.634232918,3.158934673,36.819626,117.980675,0.118010987,190.0156596,0.200362947,9903.139782,0.328786314,0.448124864
2,吴靖平,1963/8/1,2012/5/1,0,本科,1,16,汉族,1,安徽省,合肥市,0,2.087996304,0.276632244,0.148943443,0.276290374,0.539082996,0.129695179,0.246017828,0.085208992,0.086037729,0.172510046,-0.349537502,0.361810613,-0.010307666,0,2.863711119,3.466833115,2.839190245,3.285651302,31.8228094,117.2218033,0.180476489,107.8979425,0.339251309,5624.19,0.449844812,0.947103349
2,周异决,1965/12/1,2021/11/1,0,博士,2,22,壮族,0,广西壮族自治区,贵港市,0,2.498610708,0.322177003,0.177223361,0.269331165,0.658012825,0.12585791,0.25882875,0.085755315,0.109704717,0.196130984,-0.415914626,0.344888767,-0.003876901,0,2.709176302,2.921375786,3.066138881,2.948122842,23.1144539,109.5946193,0.081900878,111.176213,0.058391596,8308.233333,0.219537596,0.110832572
2,周德睿,1966/2/1,2021/9/1,0,硕士,2,18,汉族,1,湖南省,衡阳市,0,2.312262925,0.264699116,0.143846715,0.26416004,0.544543813,0.135127873,0.264674485,0.087646211,0.089805421,0.181069932,-0.369913527,0.339071071,0.012027197,0,2.779901171,3.101725531,3.079228306,3.042926311,26.8971898,112.5665703,0.089976251,302.9043419,0.066562097,16223.09939,0.196065635,0.167932271
2,周忠轩,1955/12/1,2013/1/1,0,博士,2,22,汉族,1,辽宁省,葫芦岛市,0,2.308859786,0.289606739,0.165839294,0.277961766,0.596626279,0.137335067,0.246985723,0.084326503,0.097546103,0.188943802,-0.373907381,0.346249281,0.035367357,0,2.620188594,2.974300563,2.677814066,2.76167655,40.7515443,120.8404789,0.167308887,31.51020908,0.267419591,2206.924232,0.320294817,0.56499347
2,周本顺,1953/2/1,2001/11/1,0,本科,1,16,汉族,1,湖南省,怀化市,1,2.28579744,0.314200579,0.164665514,0.272649349,0.603946113,0.126675581,0.26943618,0.083633098,0.099216207,0.197400036,-0.396773651,0.351763179,-0.036392874,0,2.97548453,2.838447332,2.684783618,3.002833525,27.659483,110.143549,0.068444581,24.35367,,,,
2,周联清,1962/10/1,2016/11/1,0,本科,1,16,汉族,1,福建省,三明市,0,2.407787121,0.31782748,0.166271369,0.272580823,0.60998924,0.1326371,0.260830952,0.087441449,0.099104843,0.194022936,-0.406811864,0.350537264,0.012143158,1.917808219,2.63257122,3.16426158,2.914186716,3.611300349,26.3355765,117.442474,0.101790849,166.02213,0.024586453,11389.03333,0.213943059,0.049205699
2,周萌,1957/8/1,2011/10/1,0,本科,1,16,汉族,1,江西省,宜春市,0,2.324052296,0.31721366,0.171488707,0.275161658,0.623228934,0.119566939,0.26278756,0.080037126,0.104735744,0.193436775,-0.396526321,0.358651316,0.0063856,4.750684932,3.013888756,3.211786509,2.570086797,3.046471755,28.3803015,115.0153957,0.20216813,60.17569145,0.313857041,4439.404637,0.431168773,0.670759317
2,周镇宏,1957/10/1,2007/5/1,0,博士,2,22,汉族,1,广东省,揭阳市,1,2.500941239,0.34054955,0.176636551,0.265694374,0.664811033,0.112452972,0.25044653,0.07457689,0.108603689,0.210649065,-0.397176022,0.343449621,-0.068872179,0,2.708500981,2.748913944,2.748780072,2.995810032,23.553156,116.3680354,0.0938564,60.85336572,0.220953321,2213.236,0.266283611,
2,周霁,1964/5/1,2016/12/1,0,专科,1,14,汉族,1,湖北省,襄阳市,0,2.388399404,0.308461715,0.169060355,0.270261115,0.625544505,0.137248825,0.262271874,0.078748838,0.103303048,0.188782063,-0.377532323,0.340469593,-0.012391266,4.002739726,3.023945808,3.265148973,2.777313662,3.120362282,32.010998,112.1163785,0.089677415,218.8963351,0.034126749,13731.04635,0.216422461,0.220989403
2,唐承沛,1964/9/1,2011/10/1,0,本科,1,16,汉族,1,安徽省,安庆市,0,2.45755349,0.302521585,0.170901241,0.265657208,0.643314905,0.121923338,0.245852747,0.086683811,0.10155472,0.180743017,-0.376235264,0.335200795,0.011477503,4.421917808,2.559153509,2.951521063,2.569889069,3.445521736,30.6592336,116.6302585,0.185001886,35.05407802,0.154989381,970.8442064,0.425203516,0.279788298
2,商黎光,1963/11/1,2016/11/1,0,高中,1,12,汉族,1,河北省,邢台市,0,2.317516995,0.292581379,0.157185079,0.275880573,0.569757692,0.123368785,0.243770297,0.078116627,0.095555684,0.184106776,-0.391460564,0.356532004,-0.004649663,2.169863014,2.792673159,2.844904757,2.858088064,3.449936581,37.0616519,114.499746,0.048523935,245.3307018,0.06181847,16793.8438,0.100578623,0.103065131
2,夏红民,1961/12/1,2017/3/1,0,本科,1,16,汉族,1,湖北省,荆州市,0,2.304874065,0.302320062,0.165971788,0.26831106,0.618579748,0.1247756,0.249219797,0.08162643,0.097113396,0.191643394,-0.38179969,0.344782825,0.024728532,0,2.770075679,3.011974871,2.69272548,3.174640894,30.3375134,112.2337792,0.124229614,60.11970667,0.082784988,5945.983333,0.263518019,0.158667724
2,姚亚平,1955/11/1,2012/3/1,0,博士,2,22,汉族,1,江西省,南昌市,0,2.469101315,0.342767216,0.187232447,0.274206189,0.682816269,0.122617302,0.243144253,0.078323558,0.107413119,0.187409411,-0.394815789,0.340873277,0.008901,4.421917808,2.540317774,3.058322191,2.613105059,3.058691621,28.687547,115.8540042,0.190220719,34.16308027,0.21844516,2441.756667,0.442487429,0.581846692
2,姚引良,1956/7/1,2011/4/1,0,高中,1,12,汉族,1,陕西省,西安市,0,2.419231227,0.297848193,0.164096887,0.269215106,0.609538185,0.12695142,0.254667622,0.08491174,0.102715305,0.184467829,-0.392734573,0.348586408,-0.048825549,0,2.724558413,2.916445971,2.941422462,3.189942122,34.2607713,108.9423443,0.120900603,81.75051327,0.131604438,7475.193751,0.371733628,0.333467828
2,姚玉舟,1960/3/1,2016/11/1,0,博士,2,22,汉族,1,安徽省,安庆市,0,2.151004427,0.272009727,0.150132854,0.284551804,0.527611673,0.126989756,0.238300401,0.079229723,0.091617543,0.174125501,-0.375918847,0.372050272,0.029847678,7.249315068,2.774800142,2.807785352,2.769055684,3.224693775,30.6592336,116.6302585,0.163650508,73.65460971,0.214368802,7885.553832,0.613448088,0.486207051
2,姜杰,1965/10/1,2016/1/1,0,本科,1,16,汉族,1,山东省,青岛市,0,2.157421676,0.283047141,0.142748215,0.264247673,0.540206136,0.129488893,0.257694793,0.087184667,0.087529968,0.188279201,-0.355548311,0.352073332,0.001287,0,2.846962452,3.233798623,3.208957076,3.528905451,36.0638034,120.3781372,0.102168993,297.573804,0.165672082,15925.60667,0.214415155,0.358733869
2,姜治莹,1961/3/1,2016/5/1,0,本科,1,16,汉族,1,吉林省,延边朝鲜族自治州,0,2.407644601,0.302643112,0.167948937,0.26294692,0.638718022,0.124018822,0.255033689,0.085743435,0.097338279,0.195716364,-0.379108176,0.339106677,0.04243888,4.169863014,2.575099389,2.856875181,2.879003922,2.888376156,42.906993,129.463588,0.146661403,338.4877738,0.185859952,24178.19218,0.388209293,0.555358975
2,姜锋,1960/5/1,2015/4/1,0,专科,1,14,汉族,1,陕西省,渭南市,0,2.390862232,0.282104236,0.151827821,0.268974521,0.564469155,0.14152292,0.269447484,0.089033075,0.095125811,0.194010128,-0.393638234,0.347698739,0.020560535,4.249315068,2.78841122,2.687078794,2.731323957,3.23987627,34.5169112,109.4643291,0.122070701,181.9422334,0.100142192,7620.120232,0.261924317,0.215332646
2,孔玉芳,1951/9/1,2000/11/1,1,硕士,2,18,汉族,1,河南省,信阳市,0,2.638512054,0.317499082,0.164980018,0.261272916,0.631447073,0.13520828,0.255138347,0.08969028,0.105701629,0.200608186,-0.384131756,0.317556019,0.005592035,2.750684932,2.864489794,2.828799248,2.874300003,3.138323963,32.075,114.853333,0.124032019,27.52737,,,,
2,孙启文,1954/8/1,2002/4/1,0,高中,1,12,汉族,1,黑龙江省,佳木斯市,0,2.489451477,0.300283286,0.141643059,0.269121813,0.526315789,0.113314448,0.24773131,0.090651558,0.097733711,0.1898017,-0.390934844,0.335694051,0.03075828,0,2.586423874,2.953643322,3.043037176,3.292363405,47.02157,132.044137,0.116383331,15.7030875,,,,
2,孙善武,1947/10/1,2001/10/1,0,专科,1,14,汉族,1,湖北省,武汉市,1,2.286792453,0.297520661,0.170798898,0.283746556,0.601941748,0.141873278,0.252129758,0.099173554,0.104683196,0.148760331,-0.377410468,0.365013774,0.028330597,0,2.613810539,3.085180759,2.419258833,2.638248205,30.5951051,114.2999353,0.167070263,51.88442206,0.365979912,5264.805,0.475348853,
2,孙大光,1971/12/1,2021/11/1,0,博士,2,22,汉族,1,辽宁省,营口市,0,2.792747458,0.317366663,0.167166055,0.25170973,0.664122338,0.12965894,0.281679768,0.086074705,0.113820281,0.215313858,-0.430259372,0.323541934,0.023847797,0,3.01436615,3.094644725,2.879425824,3.124466956,40.6747155,122.2357736,0.117241779,71.81991969,-0.074044125,4416.626,0.167960083,0.055302169
2,孙守刚,1965/8/1,2010/11/1,0,高中,1,12,汉族,1,山东省,东营市,0,2.306859163,0.273854188,0.146647117,0.273679956,0.535834336,0.1420824,0.258190973,0.08465268,0.09094713,0.1907761,-0.368321079,0.338976971,-0.00589153,0,2.969193518,3.331249714,2.799946547,3.279707849,37.4334738,118.6689349,0.15136292,201.904078,0.201373187,12122.592,0.45743348,0.464657166
2,孙建国,1955/1/1,2011/10/1,0,硕士,2,18,汉族,1,山东省,滨州市,0,2.135103625,0.256561219,0.154622519,0.275601808,0.561035938,0.128162503,0.252622374,0.079879457,0.090239355,0.189696279,-0.357237705,0.356526497,0.026555098,0,2.653932047,3.025342846,2.613527107,3.059331703,37.3821206,117.9647262,0.173605467,56.03184659,0.179897632,3407.383707,0.345849949,0.371860468
2,孙志军,1957/8/1,2004/6/1,0,硕士,2,18,汉族,1,山东省,烟台市,0,2.273232857,0.296471012,0.157048461,0.278878945,0.563142049,0.134154714,0.2545566,0.088016789,0.100357856,0.173994018,-0.389479286,0.360923661,-0.007430874,0,2.525800586,3.0256446,2.795115888,2.945273757,37.461928,121.4425255,0.154569418,61.10025,0.248270964,3434.425,0.371097167,0.652440687
2,孙志刚,1954/5/1,2002/6/1,0,博士,2,22,汉族,1,河南省,郑州市,0,2.369831758,0.299642509,0.15550984,0.264774539,0.587329281,0.142192014,0.2682584,0.076818983,0.098110765,0.197102724,-0.373848317,0.336783258,-0.006033349,3.252054795,2.83351773,3.259943545,2.784020662,2.994661331,34.7487244,113.6191483,0.086645025,39.5000025,,,0.255639628,
2,孙永春,1957/6/12,2011/4/1,0,高中,1,12,汉族,1,山东省,潍坊市,0,2.44740627,0.354431033,0.187769054,0.278302315,0.674694548,0.115054462,0.229549074,0.07528295,0.107009803,0.186217676,-0.382140864,0.343313747,0.019349347,10.25205479,2.848923147,3.109988332,2.748687923,3.297246099,36.7071591,119.1557441,0.177601359,203.4734554,0.191236612,10437.82413,0.407101684,0.478062509
2,孙瑞彬,1959/9/1,2010/8/1,0,专科,1,14,汉族,1,河北省,秦皇岛市,0,2.619814717,0.353713458,0.175907254,0.268841336,0.654316246,0.135397975,0.245532998,0.080224678,0.108994797,0.194510853,-0.390070694,0.317256138,0.011683749,8.090410959,2.41456151,2.699491739,2.755468607,3.037688414,39.9395724,119.5894129,0.118720808,368.3125049,0.180512492,21993.25909,0.339473664,0.53975229
2,孙雪涛,1966/10/1,2022/5/1,0,博士,2,22,汉族,1,安徽省,阜阳市,0,2.152047703,0.287803596,0.153028806,0.279596692,0.547319802,0.112241819,0.249879635,0.083425826,0.091186486,0.189683728,-0.377625564,0.367169056,0.041786269,9.75890411,2.778018395,3.212880611,2.714562654,3.31378142,32.8926763,115.8090001,0.109351822,31.46339576,0.082800749,2359.27548,0.262597052,0.414773425
2,孟宪东,1965/2/1,2021/5/1,0,硕士,2,18,汉族,1,内蒙古自治区,赤峰市,0,2.339476995,0.281677642,0.150518425,0.263626173,0.570954026,0.116406286,0.253857645,0.086567652,0.095505815,0.195285134,-0.380832282,0.343363225,-0.067223465,0,3.124278903,3.523193359,2.802827597,2.994490623,43.2564906,118.9759212,-0.009007496,167.2376574,0.034235534,10736.9955,-0.198358387,-0.034076305
2,安伟,1966/5/1,2021/10/1,0,博士,2,22,汉族,1,河南省,南阳市,0,2.388641565,0.280843111,0.150611047,0.260233641,0.578753177,0.126640034,0.253760587,0.091026553,0.095532669,0.183679266,-0.370680724,0.334965805,-0.04163703,0,2.752718151,2.992714882,3.109140992,2.934559882,33.0010496,112.5292693,0.039147268,140.0630371,0.077562092,12291.17742,0.156971693,0.151631151
2,宋亮,1963/12/1,2016/11/1,0,本科,1,16,汉族,1,河北省,石家庄市,0,2.258031383,0.280907505,0.153928222,0.270275154,0.569524131,0.124411354,0.251617434,0.08274539,0.093603373,0.18131916,-0.372607045,0.357769072,-0.144100377,0,3.053263783,3.293598096,2.787683884,3.221075575,38.0429742,114.5088385,-0.075375945,81.78754938,-0.101249281,8555.445,-0.296772031,-0.471090366
2,宋洪武,1952/4/1,2005/8/1,0,高中,1,12,汉族,1,河南省,安阳市,0,2.248626983,0.276351232,0.143396861,0.275392902,0.520699188,0.134550871,0.259195271,0.088257002,0.0922154,0.182278531,-0.370023137,0.358750722,-0.030444363,3.002739726,2.84294343,2.948671877,2.667593658,3.326871097,36.1023552,114.33633,0.120104461,20.21877659,-0.077379236,1176.123333,0.315166218,
2,宋璇涛,1960/3/1,2010/9/1,0,博士,2,22,汉族,1,河南省,安阳市,0,2.262379064,0.280377571,0.158070016,0.273280006,0.578417784,0.131833331,0.251226915,0.07931478,0.094300069,0.19456848,-0.367134029,0.34790547,-0.029567685,7.252054795,2.764772713,3.233401477,2.851912796,2.995223939,36.1023552,114.33633,0.152584485,49.65573118,0.144301782,1543.71012,0.207008098,0.262111569
2,尹汉宁,1955/1/1,2010/7/1,0,博士,2,22,汉族,1,湖北省,鄂州市,0,2.077755719,0.294779205,0.152178408,0.279810958,0.543861501,0.101288584,0.240355182,0.09107222,0.085585586,0.168468468,-0.362730764,0.370096736,-0.005289458,0,2.889150023,3.325373173,2.915414929,3.04314065,30.3925379,114.8898988,0.084785608,14.48099667,,,0.176749964,
2,崔保华,1958/11/1,2015/5/1,0,硕士,2,18,汉族,1,山东省,菏泽市,0,2.4787148,0.314704306,0.173324182,0.260325591,0.665797707,0.127579545,0.247037671,0.090521472,0.102217471,0.184475956,-0.37356246,0.327519886,0.003060846,2.668493151,2.712871552,2.961670756,2.846010327,2.975054443,35.2477266,115.4464761,0.185841979,38.13276451,0.246896177,1294.678829,0.477371443,0.436576195
2,崔文信,1946/1/1,2000/11/1,0,本科,1,16,汉族,1,河北省,保定市,0,2.112299339,0.268485726,0.149151629,0.277666308,0.537161425,0.12395637,0.247571038,0.084389308,0.084926273,0.183904525,-0.356800431,0.356832413,-0.070357643,0,2.551011086,3.079639316,2.758679032,3.176798582,38.8579735,115.490696,0.048874325,19.1291,,,,
2,崔永辉,1970/11/1,2021/6/1,0,本科,1,16,汉族,1,湖北省,恩施土家族苗族自治州,0,2.24333841,0.289622283,0.161173065,0.277847943,0.580076509,0.134826595,0.252328014,0.079103749,0.09503594,0.193812926,-0.370680597,0.346413379,0.072907524,0,2.752207041,3.166744995,2.712331772,2.785335922,30.2745483,109.4833079,0.110503946,212.4466667,-0.024790709,34851.70223,,0.138156826
2,崔茂虎,1965/12/1,2021/11/1,0,本科,1,16,汉族,1,云南省,曲靖市,1,2.323962122,0.27408042,0.154629895,0.276815269,0.558603201,0.132236746,0.254256416,0.079016537,0.091240068,0.195270002,-0.389639699,0.350279363,0.055464491,0,2.933308601,3.235589802,2.686100006,3.146673024,25.719931,103.986131,0.155166329,41.887695,0.03372274,4340.664,0.391867857,0.133447152
2,庄兆林,1969/2/1,2021/11/1,0,硕士,2,18,汉族,1,江苏省,扬州市,0,2.299202687,0.298053794,0.163288964,0.260892721,0.625885474,0.13782733,0.252571194,0.091380594,0.092667018,0.179466548,-0.362184437,0.331646339,-0.009173688,0,2.951669614,3.019798835,2.802034299,3.199238618,32.3968554,119.4077658,0.041094904,707.545,0.011329118,50341.595,0.083570804,-0.084356816
2,庄稼汉,1963/10/1,2020/7/1,0,硕士,2,18,汉族,1,福建省,泉州市,0,2.357124247,0.303559886,0.168512898,0.272051686,0.61941501,0.133830089,0.25927686,0.078668611,0.102455935,0.188158263,-0.382098,0.35574473,0.019013298,0,2.935671806,2.991916037,2.604200029,2.880191135,24.8755492,118.6723605,0.122044181,400.1431589,0.023141241,54157.3128,0.227342056,0.086026836
2,庄长兴,1962/11/1,2017/3/1,0,专科,1,14,汉族,1,陕西省,汉中市,0,2.271536071,0.297670094,0.162366458,0.269982203,0.601396893,0.130308936,0.24423784,0.079915796,0.096493591,0.186708249,-0.372364904,0.3454771,0.00713159,5.005479452,2.802089262,3.147226906,2.788493681,3.349502611,33.171124,107.045009,0.179888914,108.4884148,0.289734922,4584.996121,0.360811796,0.637580718
2,廖少华,1960/11/1,2013/1/1,0,本科,1,16,汉族,1,四川省,遂宁市,1,2.497812644,0.306006377,0.175285258,0.280617767,0.624640629,0.127620251,0.245655763,0.079860271,0.10490618,0.198989226,-0.392895858,0.343839326,0.096259777,0,2.303520679,2.835325599,2.787486732,2.905283689,30.5061493,105.574542,0.259180613,32.25868757,0.331965185,2528.067014,0.412938336,0.355743025
2,弘强,1953/11/1,2006/12/1,1,本科,1,16,汉族,1,河北省,石家庄市,0,2.212057231,0.295594963,0.149126715,0.269426173,0.553497508,0.124354146,0.248221273,0.083196003,0.090382364,0.178168964,-0.356284381,0.353513042,0.02856076,2.336986301,2.825936317,2.844279289,2.762244542,3.142286936,38.0429742,114.5088385,0.204332193,29.92608333,0.177978445,1771.32,0.448490077,0.386856872
2,张世军,1946/2/1,2001/10/1,0,本科,1,16,汉族,1,河南省,三门峡市,0,2.29254632,0.270814015,0.143897881,0.270938301,0.531109408,0.126074784,0.26024775,0.089334205,0.091709452,0.182537652,-0.3790818,0.350431144,-0.100740253,0,2.534978032,2.701390266,2.626518329,2.762079954,34.4228647,111.0489969,0.005976276,21.37696333,,,,
2,张力,1955/9/1,2004/3/1,0,高中,1,12,汉族,1,河北省,邢台市,0,2.276679842,0.289544236,0.155495979,0.278820375,0.557692308,0.139410188,0.245108169,0.067024129,0.091152815,0.18230563,-0.367292225,0.339142091,0.024721642,0,2.394697189,2.846811295,2.322149754,2.728705883,37.0616519,114.499746,0.196707669,77.61752077,0.268859997,3044.345,0.43716402,0.610335409
2,张吉福,1964/9/1,2016/11/1,0,高中,1,12,汉族,1,天津市,天津市,0,2.226113105,0.273333459,0.156189139,0.269871432,0.578753882,0.129415002,0.250556851,0.080673608,0.087912214,0.193499625,-0.357130548,0.340374522,-0.024181938,6.339726027,2.749480009,3.26417309,2.617661715,3.196086943,39.3032619,117.4163641,0.069571473,116.846728,0.107507806,12017.02714,0.064497547,0.171871601
2,张学平,1955/7/1,2003/5/1,0,高中,1,12,汉族,1,安徽省,六安市,0,2.190715745,0.283508116,0.157829247,0.274302174,0.575384602,0.131203565,0.264293678,0.084400465,0.095877979,0.185345535,-0.375242157,0.360981946,-0.01125549,5.169863014,2.592436234,2.64926966,2.970750173,2.863491615,31.7383487,116.5142252,0.101734702,17.6663175,,,,
2,张安顺,1965/4/1,2011/4/1,0,本科,1,16,汉族,1,山东省,济南市,0,2.21462268,0.258887358,0.144129818,0.270528722,0.532770854,0.132243928,0.250798695,0.085371688,0.089494936,0.175510265,-0.360642619,0.35933398,0.036984529,5.501369863,3.106680751,3.099267483,2.767296076,3.333289146,36.6507007,117.1140042,0.222740322,46.81678788,0.319912481,2423.315551,0.489208574,0.682279735
2,张少农,1954/7/1,2005/1/1,0,高中,1,12,汉族,1,山西省,长治市,0,2.317099632,0.280381106,0.162265906,0.277146162,0.585488554,0.131870176,0.257456869,0.076396684,0.094020878,0.191532923,-0.376618922,0.359274157,0.01183342,0,2.524803559,3.109960397,2.70825386,3.23417147,36.1830167,113.0992929,0.162858804,20.23962256,0.397444002,1472.373333,0.256164013,
2,张成中,1970/10/1,2021/12/1,0,硕士,2,18,汉族,1,,,0,2.295566502,0.27374031,0.150516796,0.271479328,0.554431886,0.137273902,0.265821922,0.082202842,0.094557494,0.193313953,-0.369670543,0.344234496,0.065762496,0,3.105918407,3.223351955,3.026616454,3.234455824, , ,0.110794065,45.32333333,-0.027728382,7083.479765,,0.117448759
2,张文雄,1962/4/1,2011/11/1,0,专科,1,14,汉族,1,湖南省,岳阳市,1,2.592631541,0.321346066,0.173067424,0.276058227,0.626923624,0.144044744,0.244569313,0.086575298,0.107983466,0.18584479,-0.401331191,0.326504546,0.007031768,0,2.715987802,2.919207096,2.881817102,3.105372667,29.3594838,113.1229551,0.208666447,111.5890191,0.378480494,5474.393927,0.464485478,0.826819358
2,张昌尔,1956/8/1,2002/6/1,0,博士,2,22,汉族,1,湖北省,黄石市,0,2.562083309,0.340326099,0.17516017,0.259526764,0.674921412,0.111698065,0.258593209,0.090195066,0.109757758,0.195977017,-0.417066071,0.341399123,-0.042339878,0,2.812521537,3.012515148,2.769756158,3.230886459,30.2024971,115.0334144,0.050338496,28.42111,,,0.214067376,
2,张晓兰,1965/11/1,2012/3/1,1,硕士,2,18,汉族,1,重庆市,重庆市,0,2.213393331,0.270162901,0.138205503,0.269573153,0.512682742,0.130054675,0.249344343,0.09225099,0.089693312,0.168444179,-0.344639225,0.346763296,0.045493416,0,3.125575066,3.209932137,2.884528112,3.399314928,30.05518,107.8748712,0.165113919,49.185445,0.197766807,4872.46,0.332394033,0.437403163
2,张晓强,1975/11/1,2022/5/1,0,硕士,2,18,汉族,1,浙江省,丽水市,0,2.362540026,0.2963782,0.149839786,0.261643783,0.572686206,0.118857503,0.26834742,0.093072056,0.094791953,0.189558585,-0.387114319,0.344314307,-0.017131379,0,3.232506466,3.586418867,2.571239758,3.188422823,34.7546257,127.659859,0.039135784,509.0463333,0.074108663,21098.81697,0.079605389,0.131391894
2,张柱,1968/2/1,2017/6/1,0,本科,1,16,汉族,1,宁夏回族自治区,吴忠市,0,2.425756128,0.281901709,0.157710232,0.264645539,0.595930062,0.143175016,0.267147193,0.086337066,0.096706411,0.191549213,-0.374880154,0.335068922,0.033198048,0,2.809200954,2.965360689,2.765645266,3.262763119,37.9970759,106.1943085,0.122840877,32.08472899,0.015319941,1846.488501,0.180620637,0.05034804
2,张海波,1969/5/1,2022/6/1,0,硕士,2,18,汉族,1,山东省,威海市,0,2.552154512,0.312774231,0.168492113,0.265463661,0.63470877,0.138314509,0.260587518,0.089251183,0.101814626,0.193183306,-0.395865182,0.323136454,-0.094102212,4.920547945,2.890460551,3.336880863,2.737766862,3.233531952,37.5120997,122.1152599,-0.044731816,309.838,-0.035217302,25726.07753,-0.15633193,-0.096372411
2,张燮飞,1955/12/1,2005/5/1,0,硕士,2,18,汉族,1,福建省,龙岩市,0,2.325138219,0.290627362,0.154249001,0.263335493,0.585750897,0.140414102,0.265727205,0.091890725,0.09877443,0.175170068,-0.371531152,0.344225786,-0.001501652,7.249315068,2.863623381,3.171271205,2.723795176,3.170453548,25.0767425,117.0123483,0.109526026,27.94101857,0.205640541,1738.266667,,
